filename,question,answer,datetime
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/APN管理/匿名APN/set_anonymousapn.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：配置允许本地用户使用匿名APN接入，并设置纠错后的APN为""localisp""。","START
SET ANONYMOUSAPN: HOMESWITCH=ENABLE, HOMECORRECTAPN=""localisp"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/平台服务管理/操作维护/性能统计管理/SMF性能对象管理/rmv_perfeprpdynip.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：删除EpRpDyn对象sgw1的本端IPv6地址2001:db8:bd0f:1::1，执行如下命令：","RMV PERFEPRPDYNIP: EPRPDYNNAME=""sgw1"", IPVERSION=IPV6, IPV6DIRECTION=LOCAL_IP, IPV6ADDR=""2001:db8:bd0f:1::1"";",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/本地NRF功能管理/对端服务实例版本信息管理/rmv_pnfservicever.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：NF实例标识为SMF_Instance_1，服务实例标识为Service_Instance_1，APIURI版本号为v2，Api完整版本为2.0.0。","START
RMV PNFSERVICEVER: NFINSTANCEID=""SMF_Instance_1"", SRVINSTANCEID=""Service_Instance_1"", APIVERSIONINURI=""v2"",APIFULLVERSION=""2.0.0"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/NSSF业务及策略管理/NSSF流控管理/set_nssfntfyfcpara.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：设置通知流控参数配置，通知流控开关为开，单个VM发送订阅通知带宽为8MB/s.","SET NSSFNTFYFCPARA: FCSWITCH=FUNC_ON, NOTIFYBW=8;",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UE地址管理/UE地址池管理/地址分配UPF组管理/add_upfbindgrp.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：UPF组名称：upfgrp2，UPF实例标识：upf_instance_2，优先级：100","START
ADD UPFBINDGRP: UPFGRPNAME=""upfgrp2"", UPFID=""upf_instance_2"", PRIORITY=100;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UE地址管理/UE地址池管理/地址分配位置区管理/地址分配S1TAC段/rmv_addrs1tacid.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：#步骤区域组索引：2500；TACGROUP名称：128-3D90A0；TAC区域段：123077-123077","START
ADD TACGROUPINNSSF:INDEX=2500, TACGROUPNAME=""128-3D90A0"", TACSTART=""123077"", TACEND=""123077"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/本地NRF功能管理/NF发现策略管理/mod_nfdiscmgmtpara.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：NFTYPE=NfSMF, TAIRANGESELSW=ON, SUPIRANGESELSW=OFF, GPSIRANGESELSW=ON","MOD NFDISCMGMTPARA: NFTYPE=NfSMF, TAIRANGESELSW=ON, SUPIRANGESELSW=OFF, GPSIRANGESELSW=ON;",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/QoS/QoS映射/5QI到QCI映射/add_qos5qi2qcimap.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：CTRLTYPE=GLOBAL_LEVEL; QOS5QISTART=5; QOS5QIEND=5; QCI=5","START
ADD QOS5QI2QCIMAP:CTRLTYPE=GLOBAL_LEVEL, QOS5QISTART=5, QOS5QIEND=5, QCI=5;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/GGSN和P-GW Proxy/代理选择的IMSI/MSISDN号段/mod_primsimsisdnseg.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：#修改代理IMSI/MSISDN号段名称：imsi2；号段类型：IMSI；号段起始字符串：460000000000000；号段结束字符串：470000000000000","START
MOD PRIMSIMSISDNSEG: SEGMENTNAME=""imsi2"", SEGMENTTYPE=IMSI, SEGSTART=""460000000000000"", SEGEND=""470000000000000"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/PFCP接口管理/UP管理/UP故障管理/N3接口故障UPF组绑定管理/add_faultupbindgrp.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：UPFID=upf_instance_123, UPFGRPNAME=group456","START
ADD FAULTUPBINDGRP: UPFID=""upf_instance_123"", UPFGRPNAME=""group456"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/NF TAI区域信息管理/rmv_tairangelist.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：NF实例名称：SMF_Instance_1，类型：NfSMF，MCC：460，MNC：01，TAC区域标识：1","START
RMV TAIRANGELIST: NFINSTANCENAME=""SMF_Instance_1"", NFTYPE=NfSMF, MCC=""460"", MNC=""01"", TACRANGEINDEX=1;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/PFCP接口管理/UP管理/UP故障管理/N3接口故障RAN组管理/add_faultrangrp.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：#步骤区域组索引：2435；RAN组名：group3；UP链路故障处理模式：直接隔离","START
ADD FAULTRANGRP: RANGRPNAME=""group3"", UPFAULTMODE=ISOLATION;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/QoS/5GC QoS配置/5GC UDM全故障Qos/lst_apnqosbypass.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：查询BYPASS场景QoS描述配置，参数：APN名称为""huawei.com""。","START
LST APNQOSBYPASS:APN=""huawei.com"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/QoS/EPS QoS配置/缺省承载的EPS QoS/mod_epsqos4defber.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：Qos Profile名：test；QCI值：7；ARP的优先级别：12；下行APN AMBR(千比特/秒)：2000；上行APN AMBR(千比特/秒)：2000","START
MOD EPSQOS4DEFBER: QOSPROFILENAME=""test"", QCI=7, ARPPL=12, AMBRDL=2000, AMBRUL=2000;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/NSSF业务及策略管理/NSSF流控管理/set_nssffcswitch.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：#步骤NSSF流控开关设置：需要将NSSF的流控开关状态设置为打开（FUNC_ON）","START
SET NSSFFCSWITCH: NSSFFCSWITCH=FUNC_ON;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/NRF管理/NRF配置管理/NRF实例配置管理/mod_nrf.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：NRF实例名称：NRF_Instance_1，支持TLS：TRUE，优先级：50，权重：100，域名：nrf.example.com","START
MOD NRF: NRFINSTANCENAME=""NRF_Instance_1"", TLS=TRUE, PRIORITY=50, CAPACITY=100, FQDN=""nrf.example.com"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/APN管理/APN/lck_apnforbypass.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：APN = test; LOCKED = ENABLE","START
LCK APNFORBYPASS: APN=test, LOCKED=ENABLE, CONFIRM=Y;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UPF选择管理/UPF选择优先级/set_upselectpri.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：设置SMF选择UPF场景下的优选条件，第一优先级条件为合一的UPF，第二优先级条件为位置区或S11口优先级，第三优先级条件为负载均衡策略。","START
SET UPSELECTPRI: FIRSTPRIORITY=Combined, SECONDPRIORITY=LocS11Priority,THIRDPRIORITY=Load;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/M2M/M2M服务器组绑定关系/add_m2msvrgrpbind.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：M2M服务器组名称：m2msrvgroup02；APN名称：internet；UPF组名称：upfgrp01","START
ADD M2MSVRGRPBIND:  GROUPNAME=""m2msrvgroup02"",APN=""internet"",UPFGRPNAME=""upfgrp01"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UE地址管理/UE地址池管理/地址池组映射配置/rmv_poolgrpmap.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：映射名称为""two""，需要删除地址池组和UPF组的映射关系","START
RMV POOLGRPMAP: MAPPINGNAME=""two"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UE地址管理/UE地址池管理/回收地址/act_recycle.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：POOLNAME为""lap""，RECYCLETYPE为""SECTION""，SECTIONINDEX为5，IPVERSION为""IPv4""，V4STARTIP为""10.1.1.100""，V4ENDIP为""10.1.1.150""","START
ACT RECYCLE: POOLNAME=""lap"", RECYCLETYPE=SECTION, SECTIONINDEX=5, IPVERSION=IPv4, V4STARTIP=""10.1.1.100"", V4ENDIP=""10.1.1.150"", CONFIRM=Y;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/本地NRF功能管理/NF发现NFS负载均衡管理/mod_nfdiscsrvlbsw.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：对端NF类型为NfAMF，负载均衡开关设置为ON","START
MOD NFDISCSRVLBSW: TARGETNFTYPE=NfAMF, LBSWITCH=ON;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/本地NRF功能管理/对端NF UPF信息管理/add_pnfupfinfo.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：NF实例标识为UPF_Instance_1，UPF支持与EPS的互通，PDU会话类型为IPV4V6。","START
ADD PNFUPFINFO: NFINSTANCEID=""UPF_Instance_1"", IWKEPSIND=TRUE, PDUSESSIONTYPE=IPV4V6;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/会话协议参数管理/会话策略管理/5GC QoS Flow管理拓展功能/add_apndeactqfplcy.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：APN名称：ims，NgApCause组：RADIO_NETWORK，NgApCause值：21，专有GBR类型QoS Flow处理策略：DELAY_RELEASE，延迟释放专有GBR类型QoS Flow时长(秒)：10","START
ADD APNDEACTQFPLCY: APN=""ims"", NGAPCAUSEGROUP=RADIO_NETWORK, NGAPCAUSEVALUE=21, QFPLCY=DELAY_RELEASE, DELAYTIMER=10;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/位置区域地址分配白名单/rmv_smfaddrlocwl.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：MSISDN为1234567890的用户","START
RMV SMFADDRLOCWL: MSISDN=""1234567890"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/本地NRF功能管理/对端NF实例TAI范围管理/add_pnftairange.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：#步骤区域组索引：2500；NF实例标识：SMF_Instance_1；移动国家码：460；移动网号：01；查询方式：START_END；起始号段：123456；终止号段：123456","START
ADD PNFTAIRANGE: INDEX=2500,NFINSTANCEID=""SMF_Instance_1"",MCC=""460"",MNC=""01"",QUERYTYPE=START_END,RANGESTART=""123456"",RANGEEND=""123456"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/本地NRF功能管理/对端NF实例GPSI信息/lst_pnfgpsi.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：查询特定对端NF实例支持的GPSI详细信息，NF实例标识为""udm_instance_0""，从索引20开始，输出3条记录。","%%LST PNFGPSI: OUTPUTTYPE=DETAIL, NFINSTANCEID=""udm_instance_0"", STARTINDEX=20, OUTPUTNUM=3;%%",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/NSSF业务及策略管理/受限的S-NSSAI配置管理/rmv_restrictsnssai.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：#步骤区域组索引：1；TACGROUP名称：128-2C90A0；TAC区域段：123076-123076","START
ADD TACGROUPINNSSF:INDEX=1, TACGROUPNAME=""128-2C90A0"", TACSTART=""123076"", TACEND=""123076"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/QoS/5GC QoS配置/5GC UDM全故障Qos/rmv_apnqosbypass.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：APN名称为""huawei.com"";","START
RMV APNQOSBYPASS:APN=""huawei.com"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/接入控制/获取RAT管理/IP地址映射RAT/rmv_srvnoderat.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：IP地址版本类型：IPV4；Service Node的起始IPv4地址：192.168.1.1；Service Node的结束IPv4地址：192.168.1.10","START
RMV SRVNODERAT: IPVERSION=IPV4, SRVNODESTARTV4=""192.168.1.1"", SRVNODEENDV4=""192.168.1.10"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/本地NRF功能管理/对端NF实例PLMN范围管理/rmv_pnfplmnrange.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：#步骤区域组索引：2435；TACGROUP名称：128-2C90A0；TAC区域段：123076-123076","START
ADD TACGROUPINNSSF:INDEX=2435, TACGROUPNAME=""128-2C90A0"", TACSTART=""123076"", TACEND=""123076"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/平台服务管理/操作维护/性能统计管理/SMF性能对象管理/lst_perfeprpdyn.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：查询EpRpDyn性能统计对象，接口类型为S5S8PGW。",%%LST PERFEPRPDYN: INTERFACETYPE=S5S8PGW;%%,09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/NSSF业务及策略管理/受限的S-NSSAI配置管理/add_restrictsnssai.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：#步骤区域组索引：3200；TACGROUP名称：128-3D90A0；TAC区域段：123077-123077","START
ADD TACGROUPINNSSF:INDEX=3200, TACGROUPNAME=""128-3D90A0"", TACSTART=""123077"", TACEND=""123077"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/PFCP接口管理/UP管理/UPC链路告警/set_upcalmrstval.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：设置UPC DS粒度N4请求等待超时异常的告警恢复阈值为30秒。","START
SET UPCALMRSTVAL:UPCALMRSTVAL=30;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/DNAI位置绑定区域管理/rmv_dnaibinddnarea.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：DNAI = ""test-dnai""; AREANAME = ""test-area"";","START
RMV DNAIBINDDNAREA: DNAI=""test-dnai"", AREANAME=""test-area"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/APN管理/APN组管理/rmv_smfapngrp.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：# 删除DNS关联的APN组；APN组名：grp1","START
RMV SMFAPNGRP:GRPNAME=""grp1"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/虚拟APN映射管理/基于对接IP地址的虚拟APN映射管理/虚拟APN映射的服务节点组/lst_srvnodegroup.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：查询服务节点组的信息，服务节点组名称为""huawei""。","%%LST SRVNODEGROUP: GROUPNAME=""huawei"";%%
RETCODE = 0  操作成功

查询SRVNODEGROUP
----------------
服务节点组名称  =  huawei
(结果个数 = 1)

---    END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/平台服务管理/操作维护/性能统计管理/AMF性能对象管理/rmv_amfservicelist.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：AMF服务名称：namfLocation","START
RMV AMFSERVICELIST: SERVICENAME=""namfLocation"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/会话协议参数管理/会话策略管理/5GC用户面安全策略管理/add_dnnransecplcy.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：DNN=example.com, NSIDX=1, UPINTEGRPLCY=LOCAL, UPINTEGRTIND=REQUIRED, UPINTEGPDUPLCY=CORRECT, UPCONFIDPLCY=LOCAL, UPCONFIDIND=REQUIRED","START
ADD DNNRANSECPLCY:DNN=""example.com"",NSIDX=1,UPINTEGRPLCY=LOCAL,UPINTEGRTIND=REQUIRED,UPINTEGPDUPLCY=CORRECT,UPCONFIDPLCY=LOCAL,UPCONFIDIND=REQUIRED;
END",09021920
